_id,title
56e6644f3977bd7efe0221a3,我爱男保姆
577dfb4c3977bd4436ca7110,莽荒纪
57bfac203977bd6c3b1f1fcc,怒火英雄
5682406c3977bd03e74a45a3,特种兵之霹雳火
57985fe63977bd7b800f5f9c,我的团长我的团
55fcc5383977bd6850f5d392,雪豹坚强岁月
5630ad873977bd79688fb012,血雨母子情
55fcc51d3977bd6850f5d086,铁齿铜牙纪晓岚2
56f8a88c3977bd17981be7fd,铁血战狼
55fcc5323977bd6850f5d2f0,因为爱情有奇迹
55fcc53a3977bd6850f5d3c0,下一站婚姻
55fcc51b3977bd6850f5d050,大宅门2
57b139aa3977bd56feb34b11,游击英雄
55fcc5183977bd6850f5d009,五号特工组2
56a9f6733977bd073f1243e3,愤怒的天使
575e63813977bd06ef25017e,解密
582bd6123977bd625cb9e730,剃刀边缘
581a9dfa3977bd5c7b2eafd7,外科风云
56aa104f3977bd187133c258,侦察记
56e2855a3977bd3576c2b0e2,热血
55fcc51c3977bd6850f5d074,战火连天
55fbc2683977bd3aafd770ab,海狼行动
55fbc26b3977bd3aafd77201,生死线
567364e83977bd34f9bfc351,水上游击队
55fcc5223977bd6850f5d129,兄弟们上
55fcc5453977bd6850f5d4de,铁齿铜牙纪晓岚
56aa15323977bd229a4d9480,士兵突击
580b511a3977bd3b81d2f902,寒山令
55fcc5353977bd6850f5d33e,神圣使命
571e41de3977bd79c2dd5f14,情谜睡美人之欲望姐妹
56aa15993977bd2443a4d093,征服
56a9f6083977bd073f12437c,地道战
563e1d373977bd09ff6e7744,北上广不相信眼泪
574f960f3977bd5d83a42269,我和她的传奇情仇
55fcc52d3977bd6850f5d252,铁血尖刀
56aa10393977bd187133c243,杀虎口
55fcc5463977bd6850f5d506,碧波仙子
56a6bbd03977bd0e0a24e6b7,新白娘子传奇
57ca7e6b3977bd211c4fa6cf,血色玫瑰
55fcc5393977bd6850f5d3b1,外来媳妇本地郎
564ed4033977bd4930e54b74,武松
57df65a13977bd43288e5b91,双刺
56a9f54b3977bd073f1242ba,特殊争夺
577a12e03977bd5d47b509b2,神犬小七第二季
55fcc52b3977bd6850f5d214,铁核桃
55fcc5313977bd6850f5d2d1,爱情公寓
57b6a9dd3977bd72851fd57f,新包青天之七侠五义
581ac8303977bd27a62d2165,信者无敌
57b6aac53977bd7440d6135b,瑶山大剿匪
5654343e3977bd650821c4d9,胭脂
57701b103977bd40cd5ba24b,踏破硝烟
55fcc53b3977bd6850f5d3e1,我的娜塔莎
55fbc2673977bd3aafd77038,壮士出川
5643067c3977bd70887d5020,箭在弦上
55fcc52e3977bd6850f5d281,穆桂英挂帅
57ac41773977bd0de09796cf,神枪手
58190cb43977bd175dad6989,黄河在咆哮
55fcc5393977bd6850f5d3a1,新济公活佛
55fcc5273977bd6850f5d1ad,红楼梦
5654434a3977bd7e6bddf9cb,俺娘田小草
56a9f5e43977bd073f12435b,天大地大
57bc98933977bd78bb10ecda,红色通道
55fcc5453977bd6850f5d4f5,原乡
55fcc5243977bd6850f5d15d,隋唐英雄传
55fcc5283977bd6850f5d1cc,中国刑警803
56a9f6d13977bd073f124423,暗哨
55fcc53b3977bd6850f5d3e4,你是我的姐妹
56a092053977bd67394bf2fe,亲爱的翻译官
55fcc52e3977bd6850f5d263,战魂
55fcc5453977bd6850f5d4e7,勇士之城
55fcc52a3977bd6850f5d209,产科医生
5644a5bc3977bd14bb135e6e,铁血使命
57ac40803977bd0c89bcd7e8,雾都猎狐
564f9bc63977bd1b25cce835,武神赵子龙
55fcc51d3977bd6850f5d088,出关
55fbc2693977bd3aafd7712b,权力的游戏第1季
582bce993977bd5524a802f2,长征大会师
55fcc51c3977bd6850f5d055,薛丁山
55fcc52a3977bd6850f5d1f6,奸细
55fcc53d3977bd6850f5d409,上海王
55fcc53d3977bd6850f5d402,非常出击
55fcc51f3977bd6850f5d0bf,大屋的丫鬟们
5682406f3977bd03e74a4698,代号021
566fef3b3977bd6cd336b771,风筝
55fcc5243977bd6850f5d158,走西口
562fb1563977bd56dd410187,决战江桥
55fcc5453977bd6850f5d4e6,大刀记
57e8920d3977bd02a158a8d5,水浒传
55fcc52e3977bd6850f5d269,战雷神
566fff0f3977bd0af7fd4752,流星花园
564305783977bd6f50cb86c5,生死谍恋
561c65ad3977bd561cd417cf,巨浪
55fcc51b3977bd6850f5d047,隋唐英雄3
5644d0e23977bd4cb0d452ea,战士
55fcc51a3977bd6850f5d01e,康熙微服私访记第四部
55fcc5303977bd6850f5d2b0,幸福从天而降
55fcc53e3977bd6850f5d431,大明王朝1449
5691dcfc3977bd05a68aeddd,锄奸
55fcc51a3977bd6850f5d01d,神探狄仁杰
56a61ecd3977bd65953e7ab1,少年包青天
57889ae03977bd0b691dbe4e,硬骨头
56527d263977bd7d7c888e8f,新神探联盟
579986483977bd3f3264a951,天道
55fcc53e3977bd6850f5d42a,与狼共舞2
56373b333977bd0fc720e2e4,眼中钉
55fcc51b3977bd6850f5d03f,大唐女将樊梨花
55fcc5233977bd6850f5d132,妇道
55fcc5443977bd6850f5d4d0,烽火佳人
55fbc26e3977bd3aafd772f7,英雄戟之影子战士
55fcc51a3977bd6850f5d032,康熙微服私访记第二部
564ed12f3977bd446770a6e6,守望的天空
568b3b1f3977bd400d5e0485,潜行者
55fcc52a3977bd6850f5d1f0,神秘人质
55fcc52a3977bd6850f5d204,康熙微服私访记第一部
57ea38333977bd705b41c678,锻刀
55fbc2673977bd3aafd77039,我的绝密生涯
55fcc53c3977bd6850f5d3f1,女人的抗战
55fcc5453977bd6850f5d4e9,我的特一营 未删减版
55fcc52e3977bd6850f5d27e,东方红1949
55fcc5223977bd6850f5d119,幸福36计
55fcc5293977bd6850f5d1e0,向着炮火前进
563b25e93977bd14ae26e0e9,大宅门1912
55fbc2693977bd3aafd77129,绝命追踪
56373b333977bd0fc720e2ed,川东游击队
56a9f7ab3977bd073f12449f,后海不是海
55fbc2683977bd3aafd770bd,英雄祭
579e70403977bd6bb99a48f8,老马家的幸福往事
564518463977bd2a127f831f,绝密1950
55fcc5433977bd6850f5d4b7,隋唐英雄5
56fe3b6f3977bd35dd74585f,功夫婆媳
55fcc5403977bd6850f5d46d,血战到底之壮丁也是兵
55fcc5273977bd6850f5d19e,战长沙
55fcc51d3977bd6850f5d08a,康熙微服私访记第三部
57985ed43977bd79522a6e91,情深深雨濛濛
5644b3d23977bd26e6712673,决杀
563a26ec3977bd6c36efc279,雪域雄鹰
56373b333977bd0fc720e2ee,追剿
5630f80b3977bd4fe07be185,血色浪漫
55fcc5453977bd6850f5d4f6,医馆笑传
55fcc5293977bd6850f5d1de,红箭
577f61623977bd3d2624fe95,我要一个家
55fcc52f3977bd6850f5d284,突围突围
5644a2ef3977bd1119d76aef,萍踪侠影
55fcc52f3977bd6850f5d294,神犬奇兵
5630a3ad3977bd6e2ec7e51b,家有公婆
56378f913977bd701ed6090a,领袖
573e565d3977bd1a77d713cd,彭德怀元帅
5630a3ac3977bd6e2ec7e510,间谍家族
55fbc2793977bd3aafd77648,渴望
55fcc52a3977bd6850f5d206,情定三生
566e26753977bd2a77991768,战地狮吼
55fbc2673977bd3aafd7704c,这群汉子
55fcc51f3977bd6850f5d0ba,中国骑兵
56a092fb3977bd68cf1ca408,警界线 粤语版
56445e823977bd355d6ec66b,浴血记者
55fcc5323977bd6850f5d2e1,产科男医生
55fcc5363977bd6850f5d364,零下三十八度
573a9a1e3977bd36b81f6551,马上天下
55fcc53f3977bd6850f5d452,红色利剑
55fbc26a3977bd3aafd7716a,权力的游戏第2季
566fef3b3977bd6cd336b767,女人的村庄
560364063977bd5e98d1a742,乾隆王朝
55fbc2753977bd3aafd77510,战火中青春之血染风采
55fcc5253977bd6850f5d171,隋唐英雄4
55fcc5273977bd6850f5d1a5,红日
56a9f8133977bd073f1244f2,迷雾重重
566fe8a73977bd61121f5bdf,寂寞空庭春欲晚
55fcc5333977bd6850f5d305,地雷战
55fcc5383977bd6850f5d395,谁是真英雄
563c5b353977bd7c1272de38,长江一号
55fcc52f3977bd6850f5d283,薛仁贵传奇
5619c2a83977bd0ecb5d40a0,大刀向鬼子头上砍去
564448033977bd18eacb1df8,天师钟馗
55fbc2723977bd3aafd7744e,大好时光
57bd334c3977bd0bfde2df6c,英雄虎胆
5681ceee3977bd2e373b6ba5,我的铁血金戈梦
55fcc5373977bd6850f5d37e,我的孩子我的家
55fcc5223977bd6850f5d12c,兵临城下
55fcc51f3977bd6850f5d0c6,邻居也疯狂
56373b303977bd0fc720e2cc,重案六组4
5644a2f33977bd1119d76af0,笑着活下去
55fbc26b3977bd3aafd771de,权力的游戏第3季
570f4ffa3977bd306c3fb54e,权力的游戏第六季
5630f80e3977bd4fe07be19d,重案六组3
5644624c3977bd3a30c72e4d,烟花三月
55fcc5383977bd6850f5d39b,二十四道拐
55fcc5443977bd6850f5d4c6,江湖正道
55fbc26a3977bd3aafd77192,南侨机工英雄传
55fcc52a3977bd6850f5d207,神医喜来乐
57997ed03977bd30b36d6b55,回家的欲望
55fcc5423977bd6850f5d48b,我要当八路
55fcc51d3977bd6850f5d079,狼烟
566ff2be3977bd73845cdca9,山海经之赤影传说
55fcc53c3977bd6850f5d3f3,卫子夫
57ee8ee63977bd3019ca58d7,双刺[未删减版]
55fcc51e3977bd6850f5d0a7,尖刀队
55fbc2723977bd3aafd77423,权力的游戏第5季
55fcc53d3977bd6850f5d416,刀锋1937
56cc22313977bd7fbb3ac563,守婚如玉
55fcc5353977bd6850f5d347,哑巴新娘
55fcc53f3977bd6850f5d437,穿越火线
55fcc5453977bd6850f5d4f2,爸爸父亲爹
57a136e03977bd032a626d96,嫁个老公过日子
55fcc5223977bd6850f5d121,地下地上
55fcc53f3977bd6850f5d442,敢爱
55fcc5363977bd6850f5d35a,劫中劫
5682406c3977bd03e74a45b0,开国元勋朱德
55fbc2723977bd3aafd77441,权力的游戏第4季
562904463977bd5885a3111c,野山鹰
57b3f13f3977bd244f41d038,英雄无名
564462433977bd3a30c72e48,迷案1937
56ab1e013977bd42f4991d2e,你是我的眼
55fcc5203977bd6850f5d0ea,精忠岳飞
55fbc2773977bd3aafd775d1,猛犸敢死队
56aa163e3977bd2443a4d0a5,善有善报
5605fc473977bd26b7cb76be,飞虎队
55fbc2703977bd3aafd77370,太行山上[央视版]
57b3d6113977bd73357ccc57,小姨多鹤
55fcc53e3977bd6850f5d427,王大花的革命生涯
56a9f50a3977bd073f124276,雪花那个飘
55fcc52f3977bd6850f5d29f,罪域
5619c2f53977bd0ecb5d40b3,迷魂谷
55fbc2673977bd3aafd7704a,冷风暴
580464443977bd7833464039,绝命后卫师
5683b3b23977bd2b75fcdcbc,聊斋3
570b5c5f3977bd576248a4ab,姐妹兄弟
55fcc5443977bd6850f5d4d5,少林寺传奇2
55fcc52b3977bd6850f5d20b,决战燕子门
5604c4c73977bd4de0037f03,尖刀
55fcc5263977bd6850f5d180,血刃
562a5c1e3977bd239ed6ccd0,钱塘传奇
55fcc5363977bd6850f5d351,翠兰的爱情
55fbc2773977bd3aafd775d2,伪装者[未删减版]
5640ac893977bd0983758989,密电风云
55fcc51d3977bd6850f5d07e,新女婿时代
57c53ef93977bd4df652b946,太太万岁
55fcc5213977bd6850f5d103,十二生肖传奇
55fcc51b3977bd6850f5d03d,中国远征军
560c93e23977bd219b3f2b03,玫瑰绽放的年代
55fcc51f3977bd6850f5d0c4,地火
573d917b3977bd176e5e33ec,怒江之战
55fcc5343977bd6850f5d324,女人的抉择
5615ce4e3977bd5cf5f5a1bb,十三省
55fcc53f3977bd6850f5d438,青春烈火
5652999b3977bd2e95838625,娘妻
55fbc2723977bd3aafd77465,神犬小七
55fcc5313977bd6850f5d2d8,海上孟府
56397f093977bd2bc9ada856,幸福归来
568e715c3977bd3a1a8d12e5,五鼠闹东京
55fbc2673977bd3aafd77022,十八罗汉
55fcc52b3977bd6850f5d20c,剿匪英雄
55fcc53e3977bd6850f5d433,少年四大名捕
579857513977bd6ab4e55db9,双枪李向阳
563c5efd3977bd01872e97af,海鲨一号
55fcc51a3977bd6850f5d025,特别使命
564496bd3977bd0132c6b76d,上海秘密战
567364eb3977bd34f9bfc355,马迭尔旅馆的枪声
55fbc2793977bd3aafd77647,狼毒花
55fcc5403977bd6850f5d46e,传奇之王
5619c2cd3977bd0ecb5d40ae,重案六组2
5800d3273977bd1f755a0afc,咱们相爱吧
55fcc51d3977bd6850f5d084,刀客家族的女人
55fcc5443977bd6850f5d4d8,武林猛虎
576bee5b3977bd60d260a062,东方战场[TV版]
55fcc5243977bd6850f5d14b,神探包青天
55fcc53e3977bd6850f5d424,美人如画[未删减版]
55fcc53b3977bd6850f5d3e6,掩护
56a6de383977bd4e656ee678,江湖往事
55fcc51a3977bd6850f5d01b,温柔的谎言
5630a3ab3977bd6e2ec7e506,换子成龙
565452483977bd190cf92f5b,且行且珍惜
55fbc2773977bd3aafd775b8,我的媳妇是女王
55fcc51d3977bd6850f5d08e,婆媳的战国时代
57b583783977bd6a4e9797fa,良家妇女
565448d73977bd09566f97b9,乡村爱情8（上）
56378f8e3977bd701ed60905,夺宝
55fcc52b3977bd6850f5d20e,异镇
56449f383977bd0c3f208cbb,同龄人
55fcc52a3977bd6850f5d1fe,冒牌英雄
55fcc51b3977bd6850f5d036,百年荣宝斋
55fcc5393977bd6850f5d39e,天网
566fef383977bd6cd336b759,刘海戏金蟾
57985fdc3977bd7b800f5f9a,回家的诱惑
55fcc53f3977bd6850f5d434,民国往事
55fcc5323977bd6850f5d2f8,狐仙
563c14063977bd29cf9d686b,龙年档案
5639c9293977bd01508a24c0,家和万事兴之兄弟姐妹
57e4eb613977bd0c7038f027,强者风范
5642feee3977bd66e268744e,倾城之恋
5682406e3977bd03e74a464a,少年包青天3
5630a3ab3977bd6e2ec7e505,紫檀王
5630a3ad3977bd6e2ec7e51a,天字一号
5639de2f3977bd198f4df294,案发现场2
55fbc2723977bd3aafd77408,傻春
55fcc5213977bd6850f5d0f7,黑洞
564462463977bd3a30c72e49,夺粮剿匪记
55fcc52e3977bd6850f5d26c,收获的季节
5657c55a3977bd7b2a9c19b1,幻城
56a9f7a63977bd073f12449b,功勋
55fcc5313977bd6850f5d2d6,假如幸福来临
563c5b3b3977bd7c1272de3a,圣天门口
55fcc5453977bd6850f5d4eb,牌坊下的女人
55fcc5213977bd6850f5d0f9,大当家
55fcc53d3977bd6850f5d407,大明天子
57b3f2303977bd25b55d930c,铁梨花
56a9f79e3977bd073f124497,宽恕
568aa8ed3977bd2faeb373a0,闯关东(中篇)
55fcc5203977bd6850f5d0d7,无敌铁桥三
57d7d1f93977bd4b5f3e4a40,猎刃
564493fd3977bd7c64648146,上将许世友
55fcc5433977bd6850f5d4ad,新白发魔女传[未删减版]
55fbc2693977bd3aafd770f7,二胎时代
5652999e3977bd2e95838626,天涯赤子心
560de55d3977bd05f07dec90,道北人
55fcc5213977bd6850f5d0f6,各个击破
56cd27323977bd0b98545a35,因为爱情有幸福
55fcc5453977bd6850f5d4e5,第二次人生
56388cb43977bd1458dbdf37,金剑雕翎
55fcc5283977bd6850f5d1c4,风云
55fcc5273977bd6850f5d1a3,辣妈正传
55fcc53b3977bd6850f5d3eb,末代皇帝传奇
55fcc5343977bd6850f5d316,清网行动
563a2b993977bd7188cca274,破阵
56373b333977bd0fc720e2e1,铁血刀锋
564457053977bd2bc95408f1,中国刑侦一号案
55fbc2763977bd3aafd77591,延安锄奸
56a9f56f3977bd073f1242df,蓝色档案
56388cb13977bd1458dbdf26,温柔的背叛
565bbf8b3977bd390bd5cd87,等你爱我
564493eb3977bd7c64648142,梅花档案
55fcc5333977bd6850f5d2fe,地下地上之大陆小岛
55fbc2703977bd3aafd7739c,绝对权力
55fcc52f3977bd6850f5d298,新闺蜜时代
5638ad0d3977bd392dd48f31,密令1949
56d3b71d3977bd551670d64c,远得要命的爱情
55fcc5323977bd6850f5d2eb,如锦
56373b303977bd0fc720e2ce,我的故乡晋察冀
56373b2d3977bd0fc720e2b1,营盘镇警事
56f338683977bd35e5fe99cc,我是杜拉拉
561c65bb3977bd561cd417d2,郎本无情-换子成龙第2季
564444473977bd1439626951,现场铁证
5619c2ac3977bd0ecb5d40a1,双枪老太婆
564462473977bd3a30c72e4a,国家命运
56a9f7df3977bd073f1244c1,远去的飞鹰
55fbc2743977bd3aafd774c8,真爱之百万新娘
55fcc52c3977bd6850f5d23b,大宅院的女人
55fcc5253977bd6850f5d179,喋血英魂
56a9f4e83977bd073f124258,红灯记
56a67bb73977bd1600403d0b,上海沧桑
56f4baa33977bd3a4104b5af,九州·海上牧云记
55fbc26c3977bd3aafd7723e,大西南剿匪记
55fcc5463977bd6850f5d502,爱情公寓3
55fcc53f3977bd6850f5d441,亲爱的
566fea483977bd64754ee742,煮妇神探
5639868c3977bd34432ba02d,重案六组
55fcc51c3977bd6850f5d06b,乡村爱情7:圆舞曲
55fcc51d3977bd6850f5d07b,插翅难逃
56388cb13977bd1458dbdf28,温柔的背后
5767ac043977bd49d461a408,解密[未删减版]
57a6b6133977bd39dc09a24b,情债
55fcc51c3977bd6850f5d05d,圣堂风云
55fcc52e3977bd6850f5d279,新四大名捕
55fbc2753977bd3aafd7754c,兵团岁月
55fcc51a3977bd6850f5d02d,少林寺传奇藏经阁
566fee2c3977bd6b05e6a001,那年青春我们正好
564515663977bd25edbd4d03,血沃丰碑
5779cc8f3977bd615ae1ca8b,海棠依旧
57caa2063977bd5f7f1bd2ec,新还珠格格 第二部
564d7af83977bd7d6fd777d6,青岛往事
5687bf9c3977bd4068080f1b,欢天喜地对亲家
576cb53d3977bd407e2cbb18,内线
56a9f55e3977bd073f1242ce,女娲传说之灵珠
55fbc2723977bd3aafd77458,人物志水浒传
56a9f7ef3977bd073f1244cf,我的父亲是板凳
5666589c3977bd4c8f3a82f6,大话红娘
55fcc5343977bd6850f5d31d,抓住彩虹的男人
55fcc5423977bd6850f5d48d,松花江上
55fcc51d3977bd6850f5d094,冷枪
583c26993977bd5560334f08,美人私房菜
563b25dc3977bd14ae26e0e7,最后的较量
566ffa7d3977bd0259468c53,刀光枪影
5615ce2d3977bd5cf5f5a1b8,辛追传奇
55fcc53f3977bd6850f5d43a,新洛神
55fcc51b3977bd6850f5d04f,大明末年
55fcc5223977bd6850f5d111,毒刺
566fe7ae3977bd5f4f65d6bc,秀丽江山之长歌行
581c61e03977bd7cccf6beb3,我是你的眼
55fcc53f3977bd6850f5d43b,锁清秋
57ac41793977bd0de09796d0,大山的儿子
55fcc51f3977bd6850f5d0cc,天敌
55fcc5223977bd6850f5d11b,马向阳下乡记
57e3d1343977bd197d0e2688,养个孩子不容易
56a9f53c3977bd073f1242a5,不离不弃
55fcc52b3977bd6850f5d221,家，N次方
566a55843977bd27aa7970ad,旋风十一人
56373b2f3977bd0fc720e2bc,走出硝烟的女人
55fbc26d3977bd3aafd772b1,手机
5615ce6f3977bd5cf5f5a1bc,玉观音
56378f913977bd701ed60909,王屋山下的传说
55fcc5333977bd6850f5d30c,血誓
56378f913977bd701ed6090c,案发现场
582c00413977bd2d90da4ba2,守护丽人
55fcc52e3977bd6850f5d275,布衣天子
55fcc51c3977bd6850f5d064,千金女贼
56373b2d3977bd0fc720e2b0,战地花开
55fcc53f3977bd6850f5d44c,聊斋新编
56373b2f3977bd0fc720e2bd,冷箭
55fcc5383977bd6850f5d38f,猛兽列车
55fcc51f3977bd6850f5d0ca,对攻
55fcc53b3977bd6850f5d3e3,遍地狼烟
5630a3ad3977bd6e2ec7e519,柳树屯
56aa0f233977bd16d73e1ade,侬本多情
55fcc51a3977bd6850f5d020,盾神
57bee09e3977bd04e448be57,当家的女人
55fcc5223977bd6850f5d11c,红色追击令
57caa20d3977bd5f7f1bd2ed,新还珠格格 第一部
55fbc26a3977bd3aafd77186,宁为女人
582188e13977bd200a873b79,姐妹姐妹
55fcc5213977bd6850f5d10b,长大
5645fec63977bd50582d427d,中国家庭之新渴望
56aa116b3977bd1a58631078,北风那个吹
57e8a6b43977bd26d64ec0c9,钻石豪门
563c5c353977bd7d1f9a35bc,十大奇冤
55fcc5183977bd6850f5d002,策马啸西风
55fcc51f3977bd6850f5d0c3,当婆婆遇上妈之欢喜冤家
55fcc51b3977bd6850f5d035,爱情最美丽
55fcc52b3977bd6850f5d211,我和我的传奇奶奶
55fcc5403977bd6850f5d470,炊事班的故事3
5714b9b83977bd75a6a059b5,头号前妻
5644624e3977bd3a30c72e4f,神医侠侣
56458c9a3977bd405a1cff23,江山
571322cc3977bd4d657b6093,我的奇妙男友
57ac245e3977bd5a079323bb,为了新中国前进
55fcc5403977bd6850f5d461,青春期撞上更年期
55fcc5383977bd6850f5d38d,真情年代
56445e7a3977bd355d6ec667,绿野
5644f47f3977bd7aaca53434,新四军
57ad9a743977bd6e74d3b518,走进大山
563c496c3977bd678602be13,我们队伍向太阳
55fcc5463977bd6850f5d4fb,金战
55fcc52e3977bd6850f5d265,上海，上海
5644a2f83977bd1119d76af2,不是钱的事
577b9cc03977bd1631a5a06e,雪域天路
58044f9e3977bd53ff400ae9,小戏骨刘三姐
55fcc5253977bd6850f5d176,巡城御史鬼难缠
55fcc5313977bd6850f5d2cd,十月围城
5700e5033977bd06d004b2a8,武神赵子龙【未删减版】
55fcc5223977bd6850f5d125,扇娘
566933ef3977bd114ca5a8e5,乡村爱情8（下）
55fcc5253977bd6850f5d163,无贼
56378f8c3977bd701ed608f9,顺娘
5644def63977bd5ee3a3bb74,燕子李三
55fcc5413977bd6850f5d471,乱世玉缘
55fcc5333977bd6850f5d2fa,后厨
56388cb33977bd1458dbdf33,马大帅
55fcc51b3977bd6850f5d039,零炮楼
5603640e3977bd5e98d1a748,红楼梦
55fcc5313977bd6850f5d2c3,你有权保持沉默
57a81c2e3977bd324b1096ee,结婚为什么
55fcc5383977bd6850f5d380,林海雪原
55fcc5343977bd6850f5d32f,兵出潼关
582eaac43977bd6b3cde27a0,海上嫁女记
55fbc26b3977bd3aafd771c0,王保长新传
55fcc51b3977bd6850f5d051,大都市小爱情
55fcc51e3977bd6850f5d0af,豆腐西施杨七巧
567364eb3977bd34f9bfc352,断箭
5644623c3977bd3a30c72e44,大明帝国之夜来风雨
5682406e3977bd03e74a4646,绿野艳阳红
55fcc51c3977bd6850f5d06e,男媒婆
56a7105d3977bd2d641fb9c8,大清官
567ebb6c3977bd168a9fdf00,爸爸是条龙
55fcc53f3977bd6850f5d436,重返上海滩
55fcc5323977bd6850f5d2e2,继母后妈
55fcc53f3977bd6850f5d44d,大浴堂
56388cb33977bd1458dbdf2f,杀出绝地
55fcc53c3977bd6850f5d3f8,半生缘
55fcc5263977bd6850f5d193,封神英雄榜
563c45b13977bd633d01cf8e,铁面歌女
55fcc53e3977bd6850f5d420,我爷爷和奶奶的故事
55fcc52a3977bd6850f5d1fa,国家形象
57b3f13e3977bd244f41d036,孙子兵法与三十六计
55fcc5443977bd6850f5d4c5,红七军
579e70403977bd6bb99a48f7,青盲
57b3dca13977bd7eba8dd663,在那遥远的地方
5652a1193977bd3b3f08808e,我们的八十年代
55fcc5413977bd6850f5d473,陆贞传奇[未删减版]
55fcc5313977bd6850f5d2c4,铁骨芳心
55fcc5253977bd6850f5d16c,大漠苍狼
5609f0d83977bd578b99d4e6,大秧歌
565293133977bd23ac1a7cc5,妈妈为我嫁
5638ae083977bd3a3d2324de,江阴要塞
55fbc26c3977bd3aafd77242,大宋奇案之狸猫换太子传奇
55fbc2783977bd3aafd775f0,狙击
55fcc5213977bd6850f5d0f5,谎言背后
55fcc51b3977bd6850f5d04e,真情母子
5678cca73977bd68c3982554,何以笙箫默
55fbc2693977bd3aafd77137,大厨
5644ac4c3977bd1d36d11c8d,枣树湾
57caa9863977bd6caea4877c,新还珠格格 第三部
578870ab3977bd406f13eb7d,多少爱可以重来
55fcc5193977bd6850f5d015,东江英雄刘黑仔
55fcc51f3977bd6850f5d0b9,少年张三丰
5644624a3977bd3a30c72e4b,百花深处
57c78da43977bd6900232c3a,武当 2
568288213977bd08a2923a73,放弃我抓紧我
57a6b6133977bd39dc09a24a,路上有狼
569daf7d3977bd03b15d684b,女不强大天不容
55fcc5223977bd6850f5d120,婚姻时差
5822e0fa3977bd01c5b9e5a0,青云志第二季
56388cae3977bd1458dbdf1c,马大帅3
56a9f7c93977bd073f1244b2,还君明珠
5645a4de3977bd6303d96af5,缉毒精英
5638ad0c3977bd392dd48f30,烈火金刚
55fcc5363977bd6850f5d368,抗日名将左权
55fcc5423977bd6850f5d492,小鱼儿与花无缺
57997fd53977bd32780c99ba,大码头
55fbc2723977bd3aafd77411,太行山上
5682406a3977bd03e74a44e4,乡村爱情8欢乐周边
5642fefe3977bd66e2687451,中国往事
55fbc26b3977bd3aafd7720c,南少林三十六房
55fbc2763977bd3aafd77568,太平洋战争
565aec863977bd52ea98338a,北海风云
55fcc53d3977bd6850f5d410,谈判冤家
55fcc5183977bd6850f5d00b,待嫁老爸
55fcc51c3977bd6850f5d06f,蝴蝶飞飞
55fcc5433977bd6850f5d4ac,我这一辈子
5682406c3977bd03e74a4599,春心荡漾第一季
581c9ebd3977bd697551c1f7,下辈子还做我老爸
577f59d83977bd2fb884715c,情断上海滩
